Date,Time,Ticker,Name,Calendar,Actual,Consensus,RevActual,RevConsensus,Sector,Industry,UTC,releasetime
2019-07-25,17:01:00,TMUS,T-Mobile US,19Q2,1.3,0.983,10979.0,11135.375,Communication Services,Wireless Telecommunication Services,2019-07-25 21:01:00+00:00,After Close
2019-07-25,17:01:00,AMZN,Amazon.com Inc.,19Q2,5.22,5.562,63404.0,62456.487,Consumer Discretionary,Internet & Direct Marketing Retail,2019-07-25 21:01:00+00:00,After Close
2019-07-25,17:01:00,ALK,Alaska Air Group Inc,19Q2,2.17,2.121,2288.0,2281.25,Industrials,Airlines,2019-07-25 21:01:00+00:00,After Close
2019-07-25,17:02:00,GOOGL,Alphabet Inc Class A,19Q2,11.66,11.194,31706.0,30837.667,Communication Services,Interactive Media & Services,2019-07-25 21:02:00+00:00,After Close
2019-07-25,17:05:00,RMD,ResMed,19Q2,0.95,0.936,704.96,701.1,Health Care,Health Care Equipment,2019-07-25 21:05:00+00:00,After Close
2019-07-25,17:05:00,IEX,IDEX Corporation,19Q2,1.5,1.49,642.1,656.0,Industrials,Industrial Machinery,2019-07-25 21:05:00+00:00,After Close
2019-07-25,17:05:00,LYV,Live Nation Entertainment,19Q2,0.52,0.404,3157.01,3195.2,Communication Services,Movies & Entertainment,2019-07-25 21:05:00+00:00,After Close
2019-07-25,17:05:00,SBUX,Starbucks Corp.,19Q2,0.78,0.726,6823.0,6674.75,Consumer Discretionary,Restaurants,2019-07-25 21:05:00+00:00,After Close
2019-07-25,17:05:00,VRSN,Verisign Inc.,19Q2,1.33,1.287,306.29,306.5,Information Technology,Internet Services & Infrastructure,2019-07-25 21:05:00+00:00,After Close
2019-07-25,17:06:00,RSG,Republic Services Inc,19Q2,0.79,0.772,2605.3,2617.778,Industrials,Environmental & Facilities Services,2019-07-25 21:06:00+00:00,After Close
2019-07-25,17:06:00,EIX,Edison Int'l,19Q2,1.57,1.132,2812.0,3137.0,Utilities,Electric Utilities,2019-07-25 21:06:00+00:00,After Close
2019-07-25,17:07:00,SIVB,SVB Financial,19Q2,6.08,5.015,866.06,790.273,Financials,Regional Banks,2019-07-25 21:07:00+00:00,After Close
2019-07-25,17:07:00,EXPE,Expedia Group,19Q2,1.76,1.631,3153.0,3117.444,Consumer Discretionary,Internet & Direct Marketing Retail,2019-07-25 21:07:00+00:00,After Close
2019-07-25,17:07:00,SYK,Stryker Corp.,19Q2,1.98,1.936,3650.0,3601.56,Health Care,Health Care Equipment,2019-07-25 21:07:00+00:00,After Close
2019-07-25,17:10:00,INTC,Intel Corp.,19Q2,1.06,0.932,16505.0,15882.2,Information Technology,Semiconductors,2019-07-25 21:10:00+00:00,After Close
2019-07-25,17:15:00,JNPR,Juniper Networks,19Q2,0.4,0.399,1102.5,1105.05,Information Technology,Communications Equipment,2019-07-25 21:15:00+00:00,After Close
2019-07-25,17:15:00,MHK,Mohawk Industries,19Q2,2.89,2.871,2584.49,2644.462,Consumer Discretionary,Home Furnishings,2019-07-25 21:15:00+00:00,After Close
2019-07-25,17:15:00,MGM,MGM Resorts International,19Q2,0.23,0.236,3223.24,3214.688,Consumer Discretionary,Casinos & Gaming,2019-07-25 21:15:00+00:00,After Close
2019-07-25,17:15:00,PFG,Principal Financial Group,19Q2,1.52,1.389,4002.2,3607.4,Financials,Life & Health Insurance,2019-07-25 21:15:00+00:00,After Close
2019-07-25,17:15:00,AJG,Arthur J. Gallagher & Co.,19Q2,0.65,0.611,1657.8,1775.6,Financials,Insurance Brokers,2019-07-25 21:15:00+00:00,After Close
2019-07-25,17:16:00,UHS,"Universal Health Services, Inc.",19Q2,2.76,2.538,2855.17,2810.308,Health Care,Health Care Facilities,2019-07-25 21:16:00+00:00,After Close
2019-07-25,17:17:00,FTV,Fortive Corp,19Q2,0.9,0.891,1864.7,1924.818,Industrials,Industrial Machinery,2019-07-25 21:17:00+00:00,After Close
2019-07-25,17:59:00,EMN,Eastman Chemical,19Q2,1.99,2.086,2363.0,2551.0,Materials,Diversified Chemicals,2019-07-25 21:59:00+00:00,After Close
2019-07-26,03:00:00,AFL,AFLAC Inc,19Q2,1.13,1.073,5511.0,5497.667,Financials,Life & Health Insurance,2019-07-26 07:00:00+00:00,Before Open
2019-07-26,04:24:00,WY,Weyerhaeuser,19Q2,0.16,0.096,1692.0,1708.5,Real Estate,Specialized REITs,2019-07-26 08:24:00+00:00,Before Open
2019-07-26,07:00:00,ZBH,Zimmer Biomet Holdings,19Q2,1.93,1.913,1988.6,1980.96,Health Care,Health Care Equipment,2019-07-26 11:00:00+00:00,Before Open
2019-07-26,07:30:00,COG,Cabot Oil & Gas,19Q2,0.36,0.336,549.51,491.769,Energy,Oil & Gas Exploration & Production,2019-07-26 11:30:00+00:00,Before Open
2019-07-26,07:55:00,CL,Colgate-Palmolive,19Q2,0.72,0.726,3866.0,3876.667,Consumer Staples,Household Products,2019-07-26 11:55:00+00:00,Before Open
2019-07-26,07:58:00,VTR,Ventas Inc,19Q2,0.97,0.955,950.72,935.5,Real Estate,Health Care REITs,2019-07-26 11:58:00+00:00,Before Open
2019-07-26,08:00:00,TWTR,"Twitter, Inc.",19Q2,0.2,0.19,841.38,829.25,Communication Services,Interactive Media & Services,2019-07-26 12:00:00+00:00,Before Open
2019-07-26,08:00:00,PSX,Phillips 66,19Q2,3.02,2.739,28518.0,29148.8,Energy,Oil & Gas Refining & Marketing,2019-07-26 12:00:00+00:00,Before Open
2019-07-26,08:00:00,CHTR,Charter Communications,19Q2,1.81,1.814,11347.0,11396.13,Communication Services,Cable & Satellite,2019-07-26 12:00:00+00:00,Before Open
2019-07-26,08:42:00,ABBV,AbbVie Inc.,19Q2,2.26,2.204,8255.0,8092.778,Health Care,Pharmaceuticals,2019-07-26 12:42:00+00:00,Before Open
2019-07-26,08:58:00,MCD,McDonald's Corp.,19Q2,2.05,2.05,5341.3,5330.217,Consumer Discretionary,Restaurants,2019-07-26 12:58:00+00:00,Before Open
2019-07-26,09:00:00,ITW,Illinois Tool Works,19Q2,1.91,1.978,3609.0,3727.647,Industrials,Industrial Machinery,2019-07-26 13:00:00+00:00,Before Open
2019-07-28,21:00:00,NXPI,NXP Semiconductors N.V.,19Q2,1.27,1.778,2217.0,2199.778,Technology,Semiconductors,2019-07-29 01:00:00+00:00,Before Open
2019-07-29,07:30:00,MYL,Mylan N.V.,19Q2,1.03,0.944,2851.5,2811.214,Health Care,Pharmaceuticals,2019-07-29 11:30:00+00:00,Before Open
2019-07-29,07:46:00,PFE,Pfizer Inc.,19Q2,0.8,0.753,13264.0,13396.25,Health Care,Pharmaceuticals,2019-07-29 11:46:00+00:00,Before Open
2019-07-29,17:01:00,SBAC,SBA Communications,19Q2,1.77,1.73,500.15,488.333,Real Estate,Specialized REITs,2019-07-29 21:01:00+00:00,After Close
2019-07-29,17:01:00,DISH,Dish Network,19Q2,0.6,0.645,3211.31,3141.0,Communication Services,Cable & Satellite,2019-07-29 21:01:00+00:00,After Close
2019-07-29,17:01:00,BYND,"Beyond Meat, Inc.",19Q2,0.06,-0.084,67.25,52.713,Consumer Non-Durables,Packaged Foods,2019-07-29 21:01:00+00:00,After Close
2019-07-29,17:05:00,ILMN,Illumina Inc,19Q2,1.35,1.283,838.0,835.0,Health Care,Life Sciences Tools & Services,2019-07-29 21:05:00+00:00,After Close
2019-07-29,17:09:00,LEG,Leggett & Platt,19Q2,0.64,0.634,1213.2,1273.8,Consumer Discretionary,Home Furnishings,2019-07-29 21:09:00+00:00,After Close
2019-07-29,17:10:00,ARE,Alexandria Real Estate Equities,19Q2,1.73,1.711,373.86,372.5,Real Estate,Office REITs,2019-07-29 21:10:00+00:00,After Close
2019-07-29,17:15:00,PKI,PerkinElmer,19Q2,1.0,1.005,722.71,729.769,Health Care,Health Care Equipment,2019-07-29 21:15:00+00:00,After Close
2019-07-29,17:33:00,VNO,Vornado Realty Trust,19Q2,0.91,0.883,463.1,511.667,Real Estate,Office REITs,2019-07-29 21:33:00+00:00,After Close
2019-07-29,20:33:00,NOV,National Oilwell Varco Inc.,19Q2,0.01,-0.064,2132.0,2091.391,Energy,Oil & Gas Equipment & Services,2019-07-30 00:33:00+00:00,Before Open
2019-07-30,07:00:00,IT,Gartner Inc,19Q2,1.45,1.176,1071.0,1071.0,Information Technology,IT Consulting & Other Services,2019-07-30 11:00:00+00:00,Before Open
2019-07-30,07:00:00,LDOS,Leidos Holdings,19Q2,1.16,1.112,2728.0,2646.571,Information Technology,IT Consulting & Other Services,2019-07-30 11:00:00+00:00,Before Open
2019-07-30,07:25:00,LLY,Lilly (Eli) & Co.,19Q2,1.5,1.45,5636.7,5589.333,Health Care,Pharmaceuticals,2019-07-30 11:25:00+00:00,Before Open
2019-07-30,07:30:00,DHI,D. R. Horton,19Q2,1.26,1.055,4906.3,4518.286,Consumer Discretionary,Homebuilding,2019-07-30 11:30:00+00:00,Before Open
2019-07-30,07:30:00,ZBRA,Zebra Technologies,19Q2,3.02,2.896,1097.0,1090.714,Information Technology,Electronic Equipment & Instruments,2019-07-30 11:30:00+00:00,Before Open
2019-07-30,07:30:00,ETN,Eaton Corporation,19Q2,1.5,1.51,5533.0,5635.111,Industrials,Electrical Components & Equipment,2019-07-30 11:30:00+00:00,Before Open
2019-07-30,07:30:00,IR,Ingersoll-Rand PLC,19Q2,2.09,2.053,4527.8,4578.0,Industrials,Industrial Machinery,2019-07-30 11:30:00+00:00,Before Open
2019-07-30,07:30:00,XRX,Xerox,19Q2,0.99,0.882,2289.0,2319.25,Information Technology,"Technology Hardware, Storage & Peripherals",2019-07-30 11:30:00+00:00,Before Open
2019-07-30,07:45:00,MRK,Merck & Co.,19Q2,1.3,1.158,11760.0,10956.9,Health Care,Pharmaceuticals,2019-07-30 11:45:00+00:00,Before Open
2019-07-30,07:50:00,WAT,Waters Corporation,19Q2,2.14,2.113,599.16,602.071,Health Care,Health Care Distributors,2019-07-30 11:50:00+00:00,Before Open
2019-07-30,07:55:00,AOS,A.O. Smith Corp,19Q2,0.61,0.627,765.4,812.375,Industrials,Building Products,2019-07-30 11:55:00+00:00,Before Open
2019-07-30,07:55:00,UAA,Under Armour Class A,19Q2,-0.04,-0.055,1191.73,1198.769,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2019-07-30 11:55:00+00:00,Before Open
2019-07-30,07:55:00,PG,Procter & Gamble,19Q2,1.1,1.052,17094.0,16856.5,Consumer Staples,Personal Products,2019-07-30 11:55:00+00:00,Before Open
2019-07-30,07:55:00,AME,AMETEK Inc.,19Q2,1.05,1.022,1289.41,1314.154,Industrials,Electrical Components & Equipment,2019-07-30 11:55:00+00:00,Before Open
2019-07-30,07:55:00,GPN,Global Payments Inc.,19Q2,1.51,1.459,1114.0,1107.526,Information Technology,Data Processing & Outsourced Services,2019-07-30 11:55:00+00:00,Before Open
2019-07-30,07:58:00,WAB,Wabtec Corporation,19Q2,1.06,0.97,2236.28,2229.333,Industrials,Construction Machinery & Heavy Trucks,2019-07-30 11:58:00+00:00,Before Open
2019-07-30,07:58:00,MLM,Martin Marietta Materials,19Q2,3.01,3.117,1279.47,1270.083,Materials,Construction Materials,2019-07-30 11:58:00+00:00,Before Open
2019-07-30,08:00:00,SIRI,Sirius XM Holdings Inc.,19Q2,0.06,0.052,1977.0,1933.0,Consumer Services,Broadcasting,2019-07-30 12:00:00+00:00,Before Open
2019-07-30,08:00:00,COP,ConocoPhillips,19Q2,1.01,1.036,7953.0,9279.667,Energy,Oil & Gas Exploration & Production,2019-07-30 12:00:00+00:00,Before Open
2019-07-30,08:00:00,MMC,Marsh & McLennan,19Q2,1.18,1.13,4349.0,4304.909,Financials,Insurance Brokers,2019-07-30 12:00:00+00:00,Before Open
2019-07-30,08:00:00,MO,Altria Group Inc,19Q2,1.1,1.106,5193.0,5084.222,Consumer Staples,Tobacco,2019-07-30 12:00:00+00:00,Before Open
2019-07-30,08:00:00,INCY,Incyte,19Q2,0.75,0.492,529.93,498.467,Health Care,Biotechnology,2019-07-30 12:00:00+00:00,Before Open
2019-07-30,08:15:00,GLW,Corning Inc.,19Q2,0.45,0.444,2986.0,2981.0,Information Technology,Electronic Components,2019-07-30 12:15:00+00:00,Before Open
2019-07-30,08:30:00,PEG,Public Serv. Enterprise Inc.,19Q2,0.58,0.598,2316.0,2285.833,Utilities,Electric Utilities,2019-07-30 12:30:00+00:00,Before Open
2019-07-30,08:30:00,CMI,Cummins Inc.,19Q2,4.27,4.422,6221.0,6358.611,Industrials,Industrial Machinery,2019-07-30 12:30:00+00:00,Before Open
2019-07-30,08:50:00,MA,Mastercard Inc.,19Q2,1.89,1.824,4113.0,4078.567,Information Technology,Data Processing & Outsourced Services,2019-07-30 12:50:00+00:00,Before Open
2019-07-30,09:00:00,IPGP,IPG Photonics Corp.,19Q2,1.34,1.375,363.77,352.4,Information Technology,Electronic Manufacturing Services,2019-07-30 13:00:00+00:00,Before Open
2019-07-30,09:01:00,RL,Ralph Lauren Corporation,19Q2,1.77,1.666,1428.8,1418.286,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2019-07-30 13:01:00+00:00,Before Open
2019-07-30,09:30:00,HCA,HCA Healthcare,19Q2,2.25,2.467,12602.0,12629.474,Health Care,Health Care Facilities,2019-07-30 13:30:00+00:00,Before Open
2019-07-30,09:30:00,ECL,Ecolab Inc.,19Q2,1.42,1.412,3759.4,3792.533,Materials,Specialty Chemicals,2019-07-30 13:30:00+00:00,Before Open
2019-07-30,09:30:00,BEN,Franklin Resources,19Q2,0.65,0.623,1476.7,1476.429,Financials,Asset Management & Custody Banks,2019-07-30 13:30:00+00:00,Before Open
2019-07-30,10:00:00,GRUB,,19Q2,0.27,0.301,325.06,318.72,,,2019-07-30 14:00:00+00:00,Before Open
2019-07-30,17:01:00,COHR,"Coherent, Inc.",19Q2,1.33,1.334,339.17,349.111,Capital Goods,Biotechnology: Laboratory Analytical Instruments,2019-07-30 21:01:00+00:00,After Close
2019-07-30,17:01:00,EA,Electronic Arts,19Q2,3.65,0.01,743.0,719.333,Communication Services,Interactive Home Entertainment,2019-07-30 21:01:00+00:00,After Close
2019-07-30,17:01:00,AMGN,Amgen Inc.,19Q2,3.6,3.588,5871.0,5677.176,Health Care,Biotechnology,2019-07-30 21:01:00+00:00,After Close
2019-07-30,17:01:00,GILD,Gilead Sciences,19Q2,1.52,1.719,5685.0,5538.263,Health Care,Biotechnology,2019-07-30 21:01:00+00:00,After Close
2019-07-30,17:01:00,AKAM,Akamai Technologies Inc,19Q2,1.07,1.003,705.07,695.85,Information Technology,Internet Services & Infrastructure,2019-07-30 21:01:00+00:00,After Close
2019-07-30,17:02:00,PSA,Public Storage,19Q2,2.64,2.637,689.04,708.0,Real Estate,Specialized REITs,2019-07-30 21:02:00+00:00,After Close
2019-07-30,17:05:00,EXR,Extra Space Storage,19Q2,1.22,1.198,323.6,321.0,Real Estate,Specialized REITs,2019-07-30 21:05:00+00:00,After Close
2019-07-30,17:05:00,MDLZ,Mondelez International,19Q2,0.57,0.567,6040.0,6029.8,Consumer Staples,Packaged Foods & Meats,2019-07-30 21:05:00+00:00,After Close
2019-07-30,17:05:00,CINF,Cincinnati Financial,19Q2,0.85,0.661,1558.0,1498.0,Financials,Property & Casualty Insurance,2019-07-30 21:05:00+00:00,After Close
2019-07-30,17:05:00,MXIM,Maxim Integrated Products Inc,19Q2,0.57,0.574,556.54,560.125,Information Technology,Semiconductors,2019-07-30 21:05:00+00:00,After Close
2019-07-30,17:06:00,VRSK,Verisk Analytics,19Q2,1.1,1.104,652.6,642.571,Industrials,Research & Consulting Services,2019-07-30 21:06:00+00:00,After Close
2019-07-30,17:06:00,PAYC,Paycom,19Q2,0.85,0.697,169.31,163.8,Information Technology,Application Software,2019-07-30 21:06:00+00:00,After Close
2019-07-30,17:15:00,OKE,ONEOK,19Q2,0.76,0.701,2457.57,2907.571,Energy,Oil & Gas Storage & Transportation,2019-07-30 21:15:00+00:00,After Close
2019-07-30,17:15:00,UNM,Unum Group,19Q2,1.36,1.345,3016.7,2989.4,Financials,Life & Health Insurance,2019-07-30 21:15:00+00:00,After Close
2019-07-30,17:16:00,UDR,"UDR, Inc.",19Q2,0.52,0.515,281.31,275.0,Real Estate,Residential REITs,2019-07-30 21:16:00+00:00,After Close
2019-07-30,17:20:00,AMD,Advanced Micro Devices Inc,19Q2,0.08,0.077,1531.0,1524.846,Information Technology,Semiconductors,2019-07-30 21:20:00+00:00,After Close
2019-07-30,17:20:00,DLR,Digital Realty Trust Inc,19Q2,1.64,1.632,800.8,806.933,Real Estate,Specialized REITs,2019-07-30 21:20:00+00:00,After Close
2019-07-30,17:20:00,ALL,Allstate Corp,19Q2,2.18,1.518,11144.0,10359.333,Financials,Property & Casualty Insurance,2019-07-30 21:20:00+00:00,After Close
2019-07-30,17:26:00,EQR,Equity Residential,19Q2,0.86,0.849,669.52,668.143,Real Estate,Residential REITs,2019-07-30 21:26:00+00:00,After Close
2019-07-30,17:30:00,AAPL,Apple Inc.,19Q2,2.18,2.096,53809.0,53354.971,Information Technology,"Technology Hardware, Storage & Peripherals",2019-07-30 21:30:00+00:00,After Close
2019-07-30,17:30:00,FMC,FMC Corporation,19Q2,1.66,1.645,1206.1,1199.625,Materials,Fertilizers & Agricultural Chemicals,2019-07-30 21:30:00+00:00,After Close
2019-07-30,17:53:00,BXP,Boston Properties,19Q2,1.78,1.743,733.74,728.333,Real Estate,Office REITs,2019-07-30 21:53:00+00:00,After Close
2019-07-30,18:00:00,CHRW,C. H. Robinson Worldwide,19Q2,1.22,1.229,3908.84,4032.5,Industrials,Air Freight & Logistics,2019-07-30 22:00:00+00:00,After Close
2019-07-31,07:00:00,LHX,L3Harris Technologies,19Q2,,2.791,,4811.308,Industrials,Aerospace & Defense,2019-07-31 11:00:00+00:00,Before Open
2019-07-31,07:14:00,GE,General Electric,19Q2,0.17,0.118,28830.0,28701.667,Industrials,Industrial Conglomerates,2019-07-31 11:14:00+00:00,Before Open
2019-07-31,07:30:00,SO,Southern Co.,19Q2,0.8,0.726,5098.0,4971.333,Utilities,Electric Utilities,2019-07-31 11:30:00+00:00,Before Open
2019-07-31,07:30:00,NLSN,Nielsen Holdings,19Q2,0.53,0.407,1628.0,1626.0,Industrials,Research & Consulting Services,2019-07-31 11:30:00+00:00,Before Open
2019-07-31,07:30:00,NI,NiSource Inc.,19Q2,0.05,0.057,1010.4,1059.6,Utilities,Multi-Utilities,2019-07-31 11:30:00+00:00,Before Open
2019-07-31,07:30:00,ETR,Entergy Corp.,19Q2,1.35,1.387,2577.17,2792.286,Utilities,Electric Utilities,2019-07-31 11:30:00+00:00,Before Open
2019-07-31,07:30:00,HUM,Humana Inc.,19Q2,6.05,5.341,16245.0,15936.077,Health Care,Managed Health Care,2019-07-31 11:30:00+00:00,Before Open
2019-07-31,07:30:00,LHX,L3Harris Technologies,19Q2,,2.791,,4811.308,Industrials,Aerospace & Defense,2019-07-31 11:30:00+00:00,Before Open
2019-07-31,07:45:00,BKR,Baker Hughes Co,19Q2,0.2,0.188,5994.0,5811.0,Energy,Oil & Gas Equipment & Services,2019-07-31 11:45:00+00:00,Before Open
2019-07-31,07:55:00,JCI,Johnson Controls International,19Q2,0.65,0.627,6451.0,6423.7,Industrials,Building Products,2019-07-31 11:55:00+00:00,Before Open
2019-07-31,07:55:00,CHD,Church & Dwight,19Q2,0.57,0.522,1079.4,1073.75,Consumer Staples,Household Products,2019-07-31 11:55:00+00:00,Before Open
2019-07-31,07:56:00,ADP,Automatic Data Processing,19Q2,1.14,1.131,3498.7,3515.0,Information Technology,Internet Services & Infrastructure,2019-07-31 11:56:00+00:00,Before Open
2019-07-31,07:59:00,SPG,Simon Property Group Inc,19Q2,2.99,2.983,1397.19,1381.75,Real Estate,Retail REITs,2019-07-31 11:59:00+00:00,Before Open
2019-07-31,08:00:00,CME,CME Group Inc.,19Q2,1.76,1.769,1272.7,1274.833,Financials,Financial Exchanges & Data,2019-07-31 12:00:00+00:00,Before Open
2019-07-31,08:00:00,CDW,CDW,19Q2,1.6,1.495,4629.9,4490.3,Information Technology,Technology Distributors,2019-07-31 12:00:00+00:00,Before Open
2019-07-31,08:00:00,MCO,Moody's Corp,19Q2,2.07,2.003,1213.6,1197.231,Financials,Financial Exchanges & Data,2019-07-31 12:00:00+00:00,Before Open
2019-07-31,08:00:00,AMT,American Tower Corp.,19Q2,1.86,1.75,1889.6,1830.615,Real Estate,Specialized REITs,2019-07-31 12:00:00+00:00,Before Open
2019-07-31,08:00:00,TAP,Molson Coors Brewing Company,19Q2,1.52,1.648,2948.3,3027.455,Consumer Staples,Brewers,2019-07-31 12:00:00+00:00,Before Open
2019-07-31,08:30:00,D,Dominion Energy,19Q2,0.77,0.765,3970.0,4206.667,Utilities,Electric Utilities,2019-07-31 12:30:00+00:00,Before Open
2019-07-31,08:31:00,HES,Hess Corporation,19Q2,-0.09,-0.114,1660.0,1528.5,Energy,Integrated Oil & Gas,2019-07-31 12:31:00+00:00,Before Open
2019-07-31,17:01:00,EQIX,Equinix,19Q2,4.16,4.252,1384.98,1386.118,Real Estate,Specialized REITs,2019-07-31 21:01:00+00:00,After Close
2019-07-31,17:01:00,CTSH,Cognizant Technology Solutions,19Q2,1.03,0.916,4141.0,4129.167,Information Technology,IT Consulting & Other Services,2019-07-31 21:01:00+00:00,After Close
2019-07-31,17:01:00,HOLX,Hologic,19Q2,0.63,0.612,852.4,835.0,Health Care,Health Care Equipment,2019-07-31 21:01:00+00:00,After Close
2019-07-31,17:01:00,VRTX,Vertex Pharmaceuticals Inc,19Q2,1.02,1.072,941.28,886.684,Health Care,Biotechnology,2019-07-31 21:01:00+00:00,After Close
2019-07-31,17:05:00,LRCX,Lam Research,19Q2,3.62,3.426,2361.15,2361.706,Information Technology,Semiconductor Equipment,2019-07-31 21:05:00+00:00,After Close
2019-07-31,17:05:00,WDC,Western Digital,19Q2,0.16,0.164,3634.0,3658.286,Information Technology,"Technology Hardware, Storage & Peripherals",2019-07-31 21:05:00+00:00,After Close
2019-07-31,17:06:00,QCOM,QUALCOMM Inc.,19Q2,0.8,0.756,4894.0,5098.375,Information Technology,Semiconductors,2019-07-31 21:06:00+00:00,After Close
2019-07-31,17:06:00,FLS,Flowserve Corporation,19Q2,0.54,0.502,990.08,1002.0,Industrials,Industrial Machinery,2019-07-31 21:06:00+00:00,After Close
2019-07-31,17:08:00,DRE,Duke Realty Corp,19Q2,0.36,0.356,213.11,216.286,Real Estate,Industrial REITs,2019-07-31 21:08:00+00:00,After Close
2019-07-31,17:10:00,MCK,McKesson Corp.,19Q2,3.31,3.028,55728.0,54017.6,Health Care,Health Care Distributors,2019-07-31 21:10:00+00:00,After Close
2019-07-31,17:15:00,WMB,Williams Cos.,19Q2,0.26,0.225,2041.0,2051.375,Energy,Oil & Gas Storage & Transportation,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:15:00,LNC,Lincoln National,19Q2,2.36,2.365,4470.0,4458.5,Financials,Multi-line Insurance,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:15:00,MET,MetLife Inc.,19Q2,1.38,1.337,16454.0,16429.286,Financials,Life & Health Insurance,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:15:00,PEAK,Healthpeak Properties,19Q2,0.44,0.429,491.57,450.143,Real Estate,Health Care REITs,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:15:00,ES,Eversource Energy,19Q2,0.74,0.754,1884.5,1922.5,Utilities,Multi-Utilities,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:15:00,AVB,"AvalonBay Communities, Inc.",19Q2,2.27,2.313,457.19,574.333,Real Estate,Residential REITs,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:15:00,MAA,Mid-America Apartments,19Q2,1.57,1.53,407.39,404.75,Real Estate,Residential REITs,2019-07-31 21:15:00+00:00,After Close
2019-07-31,17:18:00,PRU,Prudential Financial,19Q2,3.14,3.225,14106.0,13858.714,Financials,Life & Health Insurance,2019-07-31 21:18:00+00:00,After Close
2019-07-31,17:21:00,CXO,Concho Resources,19Q2,0.69,0.727,1077.0,1115.769,Energy,Oil & Gas Exploration & Production,2019-07-31 21:21:00+00:00,After Close
2019-07-31,17:35:00,AWK,American Water Works Company Inc,19Q2,0.94,0.928,882.0,909.2,Utilities,Water Utilities,2019-07-31 21:35:00+00:00,After Close
2019-07-31,17:45:00,CF,CF Industries Holdings Inc,19Q2,1.11,0.875,1502.0,1395.846,Materials,Fertilizers & Agricultural Chemicals,2019-07-31 21:45:00+00:00,After Close
2019-07-31,17:52:00,WELL,Welltower Inc.,19Q2,1.05,1.041,1320.11,1299.0,Real Estate,Health Care REITs,2019-07-31 21:52:00+00:00,After Close
2019-07-31,18:00:00,OXY,Occidental Petroleum,19Q2,0.97,0.948,4420.0,4280.833,Energy,Oil & Gas Exploration & Production,2019-07-31 22:00:00+00:00,After Close
2019-08-01,07:00:00,CI,CIGNA Corp.,19Q2,4.3,3.737,34375.0,33320.0,Health Care,Managed Health Care,2019-08-01 11:00:00+00:00,Before Open
2019-08-01,07:00:00,XEL,Xcel Energy Inc,19Q2,0.46,0.517,2577.0,2664.0,Utilities,Multi-Utilities,2019-08-01 11:00:00+00:00,Before Open
2019-08-01,07:00:00,DD,DuPont de Nemours Inc,19Q2,0.97,0.831,5468.0,5624.923,Materials,Specialty Chemicals,2019-08-01 11:00:00+00:00,Before Open
2019-08-01,07:00:00,BLL,Ball Corp,19Q2,0.64,0.641,3017.0,3035.0,Materials,Metal & Glass Containers,2019-08-01 11:00:00+00:00,Before Open
2019-08-01,07:00:00,IRM,Iron Mountain Incorporated,19Q2,0.54,0.51,1066.91,1068.625,Real Estate,Specialized REITs,2019-08-01 11:00:00+00:00,Before Open
2019-08-01,07:14:00,HFC,HollyFrontier Corp,19Q2,2.18,1.658,4782.62,4261.75,Energy,Oil & Gas Refining & Marketing,2019-08-01 11:14:00+00:00,Before Open
2019-08-01,07:15:00,CTVA,Corteva,19Q2,1.42,0.993,5556.0,5522.667,Materials,Fertilizers & Agricultural Chemicals,2019-08-01 11:15:00+00:00,Before Open
2019-08-01,07:30:00,CLX,The Clorox Company,19Q2,1.88,1.831,1627.0,1679.0,Consumer Staples,Household Products,2019-08-01 11:30:00+00:00,Before Open
2019-08-01,07:30:00,MPC,Marathon Petroleum,19Q2,1.73,1.325,33688.0,32520.667,Energy,Oil & Gas Refining & Marketing,2019-08-01 11:30:00+00:00,Before Open
2019-08-01,07:30:00,IDXX,IDEXX Laboratories,19Q2,1.43,1.369,620.1,627.143,Health Care,Health Care Equipment,2019-08-01 11:30:00+00:00,Before Open
2019-08-01,07:30:00,TFX,Teleflex,19Q2,2.66,2.593,652.51,637.091,Health Care,Health Care Equipment,2019-08-01 11:30:00+00:00,Before Open
2019-08-01,07:30:00,ABC,AmerisourceBergen Corp,19Q2,1.76,1.617,45239.27,45095.2,Health Care,Health Care Distributors,2019-08-01 11:30:00+00:00,Before Open
2019-08-01,07:30:00,WRK,WestRock,19Q2,1.11,1.008,4690.0,4859.167,Materials,Paper Packaging,2019-08-01 11:30:00+00:00,Before Open
2019-08-01,07:45:00,EXC,Exelon Corp.,19Q2,0.6,0.612,7651.0,7448.625,Utilities,Multi-Utilities,2019-08-01 11:45:00+00:00,Before Open
2019-08-01,07:55:00,PWR,Quanta Services Inc.,19Q2,0.31,0.801,2839.2,2893.364,Industrials,Construction & Engineering,2019-08-01 11:55:00+00:00,Before Open
2019-08-01,07:55:00,XYL,Xylem Inc.,19Q2,0.79,0.791,1345.0,1347.643,Industrials,Industrial Machinery,2019-08-01 11:55:00+00:00,Before Open
